id,stats_id,cbs_id,fleaflicker_id,nfl_id,espn_id,fftoday_id,numfire_id,fantasypro_id,fantasydata_id,fantasynerd_id,rts_id,fantasypro_num_id,gsis_id,sleeper_id
15980,34255,2828807,,,,,,lujuan-winningham,,,,24664,00-0037071,8650
10693,,,,,,,,,,,,,,
15683,33921,2239786,,2567169,,17910,c-j-saunders,cj-saunders,,,,23522,00-0036910,8068
15687,,,,,,,,,,,,,,
15688,,,,,,,,,,,,,,
15689,,,,,,,,,,,,,,
15690,,,,,,,,,,,,,,
15981,34709,2180870,17558,2569509,3676833,18290,kavontae-turpin,kavontae-turpin,,,,18520,00-0037801,8917
15982,34536,2962500,,,,,,darien-butler,,,,23875,00-0037503,8263
15983,34592,2866062,,2568693,4572786,18284,dennis-houston,dennis-houston,,,,24857,00-0037570,8801
15984,34356,2185963,,2568021,3929636,18770,irvin-charles,irvin-charles,,,,24904,00-0037156,8861
15985,34624,2804276,17409,,4241921,18306,markquese-bell,markquese-ball,,,,24864,00-0037561,8399
15986,33918,2247367,,2566731,,,,jake-verity,,,,19679,00-0036873,8056
15987,34571,2247509,,2568738,4035198,18361,brandon-johnson-1,brandon-johnson-wr,,,,24233,00-0037382,8756
15988,34387,28866847,,,,,,shemar-bridges,,,,24793,00-0037174,8731
15989,34383,2963651,17292,,4372020,18400,josh-jobe,josh-jobe,,,,22720,00-0037137,8275
15990,34278,2258253,17154,2568351,4056052,18275,armani-rogers,armani-rogers,,,,24242,00-0037168,8665
15991,34513,2260697,17462,2569017,4047422,18319,tanner-conner,tanner-conner,,,,24216,00-0037348,8849
15992,34256,,,2567568,,,,,,,,,00-0037115,8240
15993,34330,2836356,,2567847,4247812,18269,lance-mccutcheon,lance-mccutcheon,,,,24812,00-0037055,8745
15994,34531,2820416,,,,,sterling-weatherford,sterling-weatherford,,,,23977,00-0037406,8403
15995,33813,2251084,16672,2565666,4036211,18336,dj-turner,dj-turner,,,,23423,00-0036527,7989
15996,34579,2240825,,,4036448,18354,jalen-virgil,jalen-virgil,,,,24218,00-0037387,8416
15997,34260,,,2567583,,,,danny-davis,,,,24636,00-0037119,8602
15998,34427,2866691,,,4241473,,,labryan-ray,,,,24195,00-0037203,8274
15228,32212,,,,,17420,chase-hansen,chase-hansen,,,,18546,00-0034944,5952
15668,32942,2141005,,,3125280,,,,,,,,00-0035821,7215
15999,32670,3158739,,,4243315,,ramiz-ahmed,,,,,,00-0035761,7105
16000,34607,2867545,,2568690,4258248,18305,peyton-hendershot,peyton-hendershot,,,18201,22971,00-0037569,8197
16001,34284,2886685,,,,,,jared-bernhardt,,,,24670,00-0037580,8663
16002,34633,,,2569215,,18268,,james-mccourt,,,,24620,00-0037471,8577
16003,34239,2878266,,,4258210,18328,,luiji-vilain,,,,24281,00-0037499,8530
16004,34549,2223212,,,4037212,18302,,luke-masterson,,,,23975,00-0037517,8839
16005,33649,2839207,,2565624,4245131,18311,tim-jones,tim-jones,,,,23438,00-0036497,8013
16006,34502,2870622,,,,,,olakunle-fatukasi,,,,23987,00-0037481,8870
16007,34600,2868578,,,4258594,18274,kurt-hinish,kurt-hinish,,,,24003,00-0037459,8547
16008,34404,2878199,,,4258198,18271,josh-ross,josh-ross,,,,23758,00-0037184,8285
16009,34454,2864898,17228,,4249739,18383,jack-gibbens,jack-gibbens,,,,24690,00-0037596,8680
16010,34240,2965130,,,4361823,,,,,,,,00-0037500,8528
16011,34471,2803759,,,4256051,,,,,,,,00-0037607,8538
16012,33945,28866835,16791,,4401823,18276,dee-alford,dee-alford,,,,23703,00-0037034,8104
16013,34291,2867156,17219,,4243181,18738,nathan-landman,nathan-landman,,,,24674,00-0037587,8659
16014,34355,2864742,17487,,4240532,18288,tony-adams,tony-adams-s,,,,24902,00-0037155,8860
16015,34476,2251888,,2568612,4035776,,,kendric-pryor,,,,24839,00-0037422,8783
16016,34529,2886768,17492,,4291489,18283,kader-kohou,kader-kohou,,,,24898,00-0037353,8857
14442,30954,2007445,,,2978524,,,christian-kuntz,,,,17516,00-0034051,4848
15059,33029,,,,,17887,myles-dorn,myles-dorn,,,,19479,00-0035979,7366
15165,33239,2221865,16052,,4035299,17351,benito-jones,benito-jones,,,,19347,00-0035841,6999
15176,33089,,,,,17344,,jace-whittaker,,,,18307,00-0036043,7169
15559,33263,3159118,,,4032481,17780,jonah-williams,jonah-williams-de,,,,20033,00-0035944,7344
15614,33818,2246945,16649,,4036169,18279,nick-mccloud,nick-mccloud,,,,23412,00-0036589,7974
15627,32198,,,,,17868,daniel-wise,daniel-wise,,,,18937,00-0035423,6423
15644,32603,,,,,17847,jake-gervase,jake-gervase,,,,19081,00-0035609,6687
15673,33695,,,,,17897,michael-dwumfour,michael-dwumfour,,,,23358,00-0036507,7876
16017,34342,2867066,,,4241250,18270,jake-hummel,,,,,,00-0037633,8733
16018,34376,2805656,17299,,4243956,18323,reed-blankenship,reed-blankenship,,,,22754,00-0037130,8406
16019,34598,2247011,17075,,4033812,18322,jake-hansen,jake-hansen,,,,24004,00-0037457,8349
16020,33696,,,,,,milo-eifler,,,,,,00-0036511,7878
16021,34426,3161949,,,,,,,,,,,00-0037202,8725
16022,34389,2223222,,2568363,4035312,18375,,,,,,,00-0037175,8241
16023,34475,2886667,,,4608386,18272,d-anthony-bell,danthony-bell,,,,24855,00-0037332,8795
16024,34289,2260779,,,4045701,18277,timmy-horne,timothy-horne,,,,24671,00-0037585,8654
16025,34597,2880293,,2568867,4274040,18273,troy-hairston,,,,,,00-0037456,8820
16026,34367,2260180,17805,,4685145,18281,jaylon-jones,jaylon-jones-cb,,,,24785,00-0037106,8702
16029,34449,2805645,17565,,4259300,18278,,tre-avery,,,,25208,00-0037593,8925
16030,34669,2239557,,,4037520,18280,tomon-fox,tomon-fox,,,,19489,00-0037447,8854
16036,34374,2870660,17274,2567439,4259147,18301,jake-tonges,jake-tonges,,,19039,24778,00-0037112,8698
16037,32943,3159102,,2564250,3886809,18285,andre-baccellia,andre-baccellia,,,,20050,00-0035876,7233
16043,34720,2870581,17574,2569534,4245661,18780,lucas-havrisik,lucas-havrisik,,,,25222,00-0038152,8932
5600,4953,125870,,2502838,2055,,,,,,,,,
12981,29630,2160958,,,3134288,,,,,,,,00-0032463,3633
13587,,,,,,,,,,,,,,
14378,32374,3116845,,,,,,,,,,,00-0035179,6510
14627,29813,,,,,,,,,,,,00-0032660,3785
14741,32092,3117040,,,,,,,,,,,00-0035365,6310
15137,32961,2253063,,,4035389,17310,,grayland-arnold,,,,19906,00-0035995,7051
15142,33058,2258315,,,4048718,17311,,tyler-hall,,,,19950,00-0035783,7188
15186,33212,3159058,,,4041572,,,,,,,,00-0035850,7281
15209,32463,,,,,,,,,,,,00-0035393,6645
15585,33220,3159064,16097,,4034530,,,,,,,,00-0035857,7283
15621,32980,,,,,,,,,,,,00-0035927,7326
15655,33683,,,,,,,,,,,,00-0036792,7907
15666,33377,,,,,,,,,,,,00-0036462,7520
15674,33277,,,,,,,,,,,,00-0036050,7456
15676,33877,2188199,,,3932335,,,,,,,,00-0036677,8000
15681,33778,2806830,16586,,4245273,17908,,christian-elliss,,,,23367,00-0036813,7921
16045,34429,,17309,,,18289,,brenden-schooler,,,,24788,00-0037205,8726
16046,34226,,,,,,,,,,,,,8357
16049,34348,,,,,,,,,,,,00-0037046,8564
16050,34407,2248289,,,4032247,,raleigh-webb,raleigh-webb,,,,24796,00-0037185,8732
16052,34562,2701708,,,4700660,18286,,sam-webb,,,,24889,00-0037516,8844
16054,34375,2864609,,,4240459,18294,,josh-blackwell,,,,24780,00-0037129,8714
16055,34619,2867182,,,4240405,18295,kingsley-jonathan,kingsley-jonathan,,,,24835,00-0037431,8776
16056,34686,2264703,,,4052017,,,,,,,,00-0037662,8898
16058,33882,2871647,,,4259547,18304,malik-herring,malik-herring,,,,23433,00-0036682,8001
16059,34684,2804769,,,4240059,,,,,,,,00-0037661,8901
16064,34503,2885134,17467,,4917592,18317,dallis-flowers,dallis-flowers,,,,24883,00-0037395,8833
16066,34712,28926362,,2569528,3914307,18340,maurice-alexander-1,maurice-alexander-wr,,,,25205,00-0037708,8921
16068,34685,,,,,,,,,,,,00-0037660,8899
16072,34432,2867319,,,4249766,18316,jack-cochrane,jack-cochrane,,,,24776,00-0037208,8710
16074,32661,,,,,,,,,,,,00-0035754,6760
16075,34388,2865301,,,4240824,18320,,joey-blount,,,,24308,00-0037141,8683
16077,34462,3123749,17066,,4569497,,sam-okuayinonu,,,,,,00-0037602,8540
16080,34659,2250863,17243,2569110,4032473,18326,rashid-shaheed,rashid-shaheed,,,18208,24687,00-0037545,8676
16082,34227,2804788,,,4242996,,,,,,,,00-0037364,8569
16086,34254,,,,,,,,,,,,00-0037070,8379
16087,34615,2758259,,,4242430,,,,,,,,00-0037621,8874
16088,34244,,,,,,,,,,,,00-0037061,8641
16091,34537,2239683,,,4034861,18339,,ben-stille,,,,23862,00-0037356,8850
16093,34673,,,,,,,,,,,,,8760
16094,34514,2804592,17501,,4243366,18398,j-j-russell,jj-russell,,,,23926,00-0037491,8869
16095,34679,,,,,,,,,,,,00-0037645,8893
16096,34285,,,,,,,,,,,,00-0037581,8419
16097,34276,,,,,,,,,,,,00-0037172,8595
16098,33332,,,,,,,,,,,,00-0036148,7390
16099,34313,2804168,,,4242515,18350,,chandler-wooten,,,,23902,00-0037560,8635
16101,34413,,,,,,,,,,,,00-0037149,8687
16102,34556,2868296,17470,,4259632,18362,isaiah-pola-mao,isaiah-pola-mao,,,,23939,00-0037512,8838
16103,34491,,,,,,,,,,,,00-0037341,8794
16113,34637,2864800,17123,2569227,4250764,18363,stone-smartt,stone-smartt,,,18569,24621,00-0037475,8583
16114,34401,2868189,,,4259636,,,,,,,,00-0037153,8691
16115,34469,2251107,17068,2568843,4036146,18366,caleb-shudak,,,,,24588,00-0037606,8536
16116,34670,,,,,,,,,,,,00-0037373,8765
16117,34421,,,,,,,,,,,,00-0037222,8719
16118,34232,2820396,17063,,4244310,18368,,mike-brown,,,,24585,00-0037493,8532
16119,34593,,,,,,,,,,,,00-0037464,8546
16120,33745,2838491,,2566728,4244856,18371,austin-trammell,austin-trammell,,,,23260,00-0036841,7746
16121,34343,,,,4038843,18374,,keir-thomas,,,,24807,00-0037057,8739
16122,34517,,,,,,,,,,,,00-0037488,8871
16124,34524,,,,,,,,,,,,00-0037401,8836
16125,34713,,,,,,daylen-baldwin,,,,,,00-0038147,8928
16127,34304,,,,,,,,,,,,00-0037551,8625
16129,34461,,,,,,,,,,,,00-0037415,8788
8237,,,,,,,,,,,,,,
8274,7782,420098,,2506888,9619,,,,,,,,00-0024248,220
15702,40220,2963945,,2570206,,18593,,tanner-mckee,,,17856,24740,00-0038400,9230
16063,34321,2669388,17161,,4045299,,,marcelino-mccrary-ball,,,,24642,00-0037526,8618
16132,34630,2865390,,,4258237,18385,,raheem-layne,,,,24622,00-0037468,8578
16141,34719,2875348,,2569533,4259976,18397,josh-ali,josh-ali,,,,25218,00-0038149,8931
16148,40029,3161957,17602,2569606,4685720,18704,bryce-young,bryce-young,,,18220,22900,00-0039150,9228
16149,40068,2964377,17623,2569798,4361418,18576,will-levis,will-levis,,,18221,22987,00-0039152,9999
16150,40030,3163079,17589,2569819,4432577,18666,c-j-stroud,cj-stroud,,,18222,23071,00-0039163,9758
16151,40096,2805110,17680,2569744,4240858,18546,hendon-hooker,hendon-hooker,,,18226,24332,00-0038550,9998
16152,40040,3163263,17586,2569864,4429084,18626,anthony-richardson,anthony-richardson,,,18224,24347,00-0039164,9229
16153,40153,2871628,,2569939,,18471,,stetson-bennett,,,18397,23927,00-0039107,10857
16154,40185,2975722,,2570083,4373632,18530,jaren-hall,jaren-hall,,,18424,24073,00-0038598,9231
16155,40272,3120848,,2570278,4427105,18510,,max-duggan,,,18483,23121,00-0038637,10233
16156,40144,2815170,,2570131,4243322,18528,,jake-haener,,,18228,24728,00-0038998,10215
16157,40290,2866334,,2571222,4240069,18771,malik-cunningham,malik-cunningham,,,,22988,00-0038911,10860
16158,40195,2964729,17753,2569672,4367178,18669,dorian-thompson-robinson,dorian-thompson-robinson,,,18405,20086,00-0038583,10862
16159,40138,2868716,17695,2570044,4260394,18607,aidan-o-connell,aidan-oconnell,,,18227,24330,00-0038579,10866
16160,40188,2964808,,2570236,4360175,18677,clayton-tune,clayton-tune,,,18229,25227,00-0038582,10217
16161,40055,3168163,17603,2569558,4430807,18630,bijan-robinson,bijan-robinson,,,18230,23133,00-0038542,9509
16162,40059,3162723,17612,2569747,4429795,18522,jahmyr-gibbs,jahmyr-gibbs,,,18232,22968,00-0039139,9221
16163,40243,3162483,17784,2569963,4685035,18514,zach-evans,zach-evans,,,18236,23122,00-0039136,9222
16164,40095,3162021,17625,2569882,4429013,18475,tank-bigsby,tank-bigsby,,,18234,22908,00-0038555,9225
16165,40119,3122588,17624,2569795,4428557,18659,tyjae-spears,tyjae-spears,,,18241,25323,00-0039032,9508
16166,40742,3168416,18278,2571629,4430871,18709,sean-tucker,sean-tucker,,,18235,23679,00-0038951,9506
16167,40118,3171161,17617,2570062,4429160,18452,devon-achane,devon-achane,,,18233,23136,00-0039040,9226
16168,40165,3163291,17718,2570188,4429202,18450,israel-abanikanda,israel-abanikanda,,,18290,24352,00-0038389,9227
16169,40075,3123810,17667,2570335,4426385,18495,zach-charbonnet,zach-charbonnet,,,17858,23152,00-0039165,9753
16170,40267,3121460,17838,2570314,4427391,18592,,kenny-mcintosh,,,,25329,00-0038636,10216
16171,40108,3162256,17661,2570149,4599739,18594,kendre-miller,kendre-miller,,,18288,24360,00-0038551,9757
16172,40586,2804395,,,4240750,18711,,mohamed-ibrahim,,,,20153,00-0038656,10651
16173,40198,3123569,17758,2570158,4570561,18525,eric-gray,eric-gray,,,17877,23075,00-0038396,10223
16174,40231,2964667,17762,2570386,4362619,18633,chris-rodriguez-jr,,,,17921,22986,00-0038611,10219
16175,40162,3121395,17716,2569615,4426386,18559,roschon-johnson,roschon-johnson,,,18237,25322,00-0039021,10235
16176,40240,3168666,17759,2569699,4431453,18682,deuce-vaughn,deuce-vaughn,,,18243,22984,00-0038622,9505
16177,40546,2967055,,,,,,,,,,,00-0038495,10865
16178,40641,3164710,18174,2570428,4596334,18710,keaton-mitchell,keaton-mitchell,,,18293,25360,00-0038454,9511
16179,40285,3168024,17853,2570077,4430388,18587,,dewayne-mcbride,,,,25265,00-0039046,9512
16180,40169,3124679,17728,2569846,4569609,18549,evan-hull,evan-hull,,,18297,25325,00-0038397,9220
16181,40196,2965160,17756,2569642,4362238,18488,chase-brown,chase-brown,,,18240,25324,00-0038597,9224
16182,40587,2967422,,,,,,,,,,,00-0038777,10211
16183,40128,3171911,17648,2570152,4692590,18551,jalin-hyatt,jalin-hyatt,,,18254,25251,00-0038938,9497
16184,40063,2967762,17674,2569765,4362249,18622,jayden-reed,jayden-reed,,,18298,23020,00-0039146,10222
16185,40041,3162959,17606,2570341,4430878,18656,jaxon-smith-njigba,jaxon-smith-njigba,,,18249,23070,00-0038543,9488
16186,40042,3162290,17613,2570074,4429205,18453,jordan-addison,jordan-addison,,,18248,23107,00-0038994,9756
16187,40126,3162970,17622,2569861,4688813,18508,josh-downs,josh-downs,,,18250,24706,00-0038997,9500
16188,40051,3162609,17593,2570275,4429025,18561,quentin-johnston,quentin-johnston,,,18247,23123,00-0038544,9754
16189,40090,3162586,17631,2569717,4686472,18596,marvin-mims,,,,18260,23080,00-0038976,9494
16190,40039,3127049,17595,2569573,4429615,18516,zay-flowers,zay-flowers,,,18256,22916,00-0039064,9997
16191,40093,2962120,17643,2569681,4369863,18670,cedric-tillman-1,cedric-tillman,,,18264,25287,00-0038979,10444
16192,40234,3168820,17738,2569888,4432620,18688,parker-washington,parker-washington,,,18251,23106,00-0038606,9487
16193,40224,3163170,17725,2570092,4429022,18479,kayshon-boutte,kayshon-boutte,,,18291,22989,00-0038608,9504
16194,40084,3124978,17633,2569921,4428331,18624,rashee-rice,rashee-rice,,,18252,23113,00-0039067,10229
16195,40201,3122375,17792,2569759,4428850,18691,dontayvion-wicks,dontayvion-wicks,,,18421,24354,00-0038393,9486
16196,40242,2965235,17771,2570137,4362019,18617,a-t-perry,at-perry,,,18300,24353,00-0038612,10863
16197,40073,3126905,17656,2569597,4426485,18597,jonathan-mingo,jonathan-mingo,,,18301,23030,00-0039062,10225
16198,40671,3166901,,2571575,4429006,18722,rakim-jarrett,rakim-jarrett,,,,23001,00-0038821,9495
16199,40223,3122273,17767,2570350,4426407,18613,trey-palmer,trey-palmer,,,18255,25331,00-0039052,9492
16200,40642,,,,,,,,,,,,00-0038447,11382
16201,40232,3161943,17740,2569825,4686422,18550,xavier-hutchinson,xavier-hutchinson,,,,25332,00-0038618,10218
16202,40279,2968474,,2570290,4372063,18468,ronnie-bell,ronnie-bell,,,,23012,00-0038647,10221
16203,40158,2868959,,2569645,4257188,18564,charlie-jones-1,charlie-jones,,,,25336,00-0038576,10228
16204,40097,2963970,17627,2569813,4366031,18502,tank-dell,nathaniel-dell,,,18259,25361,00-0038977,9502
16205,40141,3163215,17715,2569630,4565908,18642,tyler-scott,tyler-scott-wr,,,,25442,00-0038941,9490
16206,40121,2965181,17671,2570224,4360761,18696,michael-wilson,michael-wilson,,,18366,25333,00-0038559,10232
16207,40211,2966908,17754,2569657,4368003,18553,andrei-iosivas,andrei-iosivas,,,18257,25335,00-0038619,10226
16208,40461,3123939,,,,,,,,,,,,9759
16209,40515,3122363,,,,,,,,,,,00-0038483,9498
16210,40167,2965077,,,4361426,18646,,justin-shorter,,,,24083,00-0038590,9489
16211,40168,3121687,17779,2570026,4426515,18605,puka-nacua,puka-nacua,,,18435,23180,00-0039075,9493
16212,40065,3171673,17634,2570032,4429086,18586,michael-mayer,michael-mayer,,,18272,23056,00-0039066,9482
16213,40048,2982991,17585,2569594,4385690,18569,dalton-kincaid,dalton-kincaid,,,18275,25247,00-0038933,10236
16214,40064,3124197,17681,2569726,4430027,18573,sam-laporta,sam-laporta,,,17931,22978,00-0039065,10859
16215,40074,3129283,17676,2569780,4428085,18604,luke-musgrave,luke-musgrave,,,18273,25282,00-0039144,9481
16216,40094,3163963,17639,2570257,4430802,18687,darnell-washington,darnell-washington,,,18274,22967,00-0038558,9479
16217,40101,2964535,,2570302,4372026,18574,,cameron-latu,,,17937,24331,00-0038564,10210
16218,40193,2968469,,2570353,,18512,payne-durham,payne-durham,,,18431,25346,00-0039050,10227
16219,40164,3123267,17778,2570017,,18455,davis-allen,davis-allen,,,18434,23761,00-0039074,10214
16220,,2962073,17730,2569849,,18579,will-mallory,will-mallory,,,18281,23821,00-0038394,10220
16221,40061,2968473,17649,2569690,4372096,18640,luke-schoonmaker,luke-schoonmaker,,,18279,25267,00-0038547,10871
16222,40102,3133332,17675,2569768,4572680,18570,tucker-kraft,tucker-kraft,,,18276,25298,00-0038996,9484
16223,40031,3161880,17590,,4685724,18457,will-anderson-jr,,,,,,00-0039108,10892
16224,40057,3162763,17596,,4428985,18603,,myles-murphy,,,,24709,00-0038546,10875
16225,40088,3163276,17673,,4429111,18609,bj-ojulari,bj-ojulari,,,,24691,00-0039155,10908
16226,40043,2964191,17592,,4372533,18697,,tyree-wilson,,,,25237,00-0038541,10889
16227,40115,3123351,,,4426412,18534,,zach-harrison,,,,23485,00-0038980,10934
16228,40054,3123027,17600,,4426331,18654,nolan-smith,,,,,,00-0039013,10873
16229,40303,3138801,,,4577333,18758,,andre-carter-edge,,,,24743,00-0038801,11084
16230,40037,3163208,,,4686906,18681,lukas-van-ness,lukas-van-ness,,,,25291,00-0039112,10885
16231,40109,3162911,17629,,4685721,18638,,drew-sanders,,,,25240,00-0039003,10929
16232,40171,3133325,,,,18600,,,,,,,00-0038591,10982
16233,40035,3163950,17599,,4685759,18494,jalen-carter,jalen-carter,,,,24703,00-0038386,10888
16234,40116,3162464,17642,,4430831,18648,trenton-simpson,trenton-simpson,,,,24716,00-0038504,10935
16235,40070,3121912,17666,,4567226,18529,derick-hall,derick-hall,,,,24697,00-0039047,10911
16236,40189,3121019,17741,,4426350,18672,henry-to-oto-o,henry-too-too,,,,23766,00-0038599,10970
16237,40200,3122142,17787,,,18614,owen-pappoe,owen-pappoe,,,,25313,00-0038600,10969
16238,40172,3161646,17793,,4430822,18645,,noah-sewell,,,,24710,00-0038390,10984
16239,40036,3123377,17611,,4569465,18492,jack-campbell,jack-campbell,,,,25435,00-0039018,10880
16240,40089,3125620,17641,,4426506,18620,joey-porter-jr,joey-porter-jr,,,,24705,00-0039167,10913
16241,40056,3137159,17607,,4575431,18699,devon-witherspoon,devon-witherspoon,,,,25243,00-0039169,10891
16242,40131,3163940,17704,,,18628,kelee-ringo,kelee-ringo,,,,24707,00-0039140,10962
16243,40081,3131626,,,4570672,18651,cam-smith,cam-smith,,,,24695,00-0039133,10900
16244,40067,3170863,17682,,4692025,18481,brian-branch,brian-branch,,,,25235,00-0039141,10905
16245,40117,3123595,17646,,4567098,18466,jordan-battle,jordan-battle,,,,23471,00-0038560,10927
16246,40166,3162769,17735,,4429168,18556,antonio-johnson-1,antonio-johnson-cb,,,,24719,00-0038596,10974
16247,40230,3131561,17742,,,18649,,jl-skinner,,,,25257,00-0038605,11011
16249,40255,2963243,,2570182,4361417,18571,zack-kuntz,zack-kuntz,,,,25347,00-0038406,9483
16250,40514,3122907,,2570638,4426426,,,joseph-ngata,,,,23778,00-0038484,11276
16251,40052,3166700,17584,,4686772,18523,christian-gonzalez,christian-gonzalez,,,,25238,00-0039147,10881
16252,40038,2962588,17583,,4361767,18589,will-mcdonald-iv,,,,,,00-0039142,10883
16253,40033,3171024,17601,,4429767,18517,emmanuel-forbes,,,,,,00-0039151,10882
16254,40049,3126837,,,4427673,18568,calijah-kancey,calijah-kancey,,,,23865,00-0039063,10879
16255,40053,3122290,17597,,42873,18463,deonte-banks,deonte-banks,,,,25365,00-0039000,10878
16256,40045,3162222,17605,,4428988,18484,,bryan-bresee,,,,24694,00-0038995,10874
16257,40034,3168580,17591,,4612387,18459,felix-anudike-uzomah,felix-anudike-uzomah,,,,25244,00-0039006,10872
16258,40044,3124239,17598,,4426347,18653,mazi-smith,mazi-smith,,,,25253,00-0038545,10877
16259,40122,2963808,17683,,4365457,18581,brodric-martin,brodric-martin,,,,25491,00-0038939,10928
16260,40082,3136890,,,4426457,18519,,isaiah-foskey,,,,24702,00-0039143,10909
16261,40062,2964913,17621,,4360488,18483,julius-brents,,,,,,00-0039156,10906
16262,40080,2807441,17616,,4243493,18689,,keion-white,,,,25281,00-0039148,10904
16263,40087,2965898,17654,,4360378,18582,,,,,,,00-0039149,10903
16264,40079,3131591,17640,,,18472,keeanu-benton,keeanu-benton,,,,25432,00-0039110,10901
16265,40091,,17679,,,18504,gervon-dexter-sr,,,,,,00-0039070,10899
16266,40077,3176952,17637,,4431442,18676,tuli-tuipulotu,tuli-tuipulotu,,,,25364,00-0039111,10898
16267,40071,3121387,17677,,4426374,18662,tyrique-stevenson,tyrique-stevenson,,,,25263,00-0039071,10897
16268,40076,3133344,17645,,4036211,18678,dj-turner-ii,,,,,,00-0038549,10894
16269,40078,3121696,17626,2569912,4430539,18664,brenton-strange,brenton-strange,,,18344,25345,00-0038935,9480
16270,40111,3122732,17678,,4426332,18619,,zacch-pickens,,,,24737,00-0038937,10924
16271,40123,2961001,17651,,4360386,18490,sydney-brown,sydney-brown-s,,,,25439,00-0039002,10919
16272,33691,2261456,,,4047860,,,,,,,,00-0036539,7909
16273,40125,3123718,17669,,4567123,18706,,byron-young-edge,,,,25449,00-0038978,10925
16274,40127,3126891,17672,,4568506,18693,garrett-williams,garrett-williams,,,,23855,00-0039007,10932
16275,40105,2830016,17615,,4248899,18580,,marte-mapu,,,,25528,00-0039054,10926
16276,40124,2669623,17669,,4875196,18706,byron-young,byron-young-edge,,,,25449,00-0039137,10917
16277,40092,2864665,17655,,4240623,18558,,,,,,,00-0038535,10938
16278,40107,3164687,17659,,4686334,18505,yaya-diaby,yaya-diaby,,,,25264,00-0039068,10921
16279,40112,2979290,17630,,4382401,18602,,riley-moss,,,,25459,00-0038552,10930
16280,40113,2866310,17638,,4241597,18539,daiyan-henley,daiyanhenley,,,,25436,00-0038553,10914
16281,40106,3168790,17664,,,18489,ji-ayir-brown,jiayir-brown,,,,25258,00-0038554,10936
16282,40110,2864982,,,4250621,18679,kobie-turner,kobie-turner,,,,25283,00-0039138,10916
16283,40099,2964705,17650,,4362088,18611,demarvion-overshown,demarvion-overshown,,,,25314,00-0038556,10933
16284,40098,3122709,17619,,4568624,18692,dorian-williams,dorian-williams,,,,25453,00-0038557,10923
16285,40104,3122596,,,4426440,18552,siaki-ika,siaki-ika,,,,24749,00-0038561,10931
16286,40129,2968527,17665,2570308,4372066,18599,jake-moody,jake-moody,,,18371,24009,00-0038562,10937
16287,40114,3121848,17635,2570059,4428718,18675,tre-tucker,tre-tucker,,,18372,25337,00-0038563,10213
16288,40103,2966542,17684,,4360677,18476,mekhi-blackmon,mekhi-blackmon,,,,25513,00-0038565,10918
16289,40148,3163191,17696,,4686911,18470,jakorian-bennett,jakorian-bennett,,,,25266,00-0039072,10963
16290,40151,2968939,17693,,4374066,18547,,dylan-horton,,,,25497,00-0039009,10958
16291,40143,3124706,17690,,4427635,18454,,adetomiwa-adebawore,,,,25252,00-0039031,10957
16292,40159,2964074,17688,2570125,4363538,18636,chad-ryland,chad-ryland,,,18383,25354,00-0038567,10955
16293,40146,3163424,17707,,,,clark-phillips-iii,,,,,,00-0038568,10954
16294,40132,3121177,17714,,4567224,18701,colby-wooden,colby-wooden,,,,24751,00-0038387,10952
16295,40160,2961936,17694,,4361964,18499,chamarri-conner,chamarri-conner,,,,25509,00-0038982,10949
16296,40155,2773016,17691,,4240610,18595,ventrell-miller,ventrell-miller,,,,23477,00-0038570,10947
16297,40157,2894007,,,4362911,18707,,cameron-young,,,,25575,00-0038572,10945
16298,40135,3168791,17699,,4690179,18632,,tavius-robinson,,,,25478,00-0038505,10944
16299,40133,2966544,17697,2570272,4362477,18501,derius-davis,derius-davis,,,,25334,00-0038573,10234
16300,40150,3122896,17700,,,18591,isaiah-mcguire,isaiah-mcguire,,,,25299,00-0038574,10943
16301,40140,2963811,,,4374148,18515,,,,,,,00-0038575,10942
16302,40161,2966296,17692,,4361861,18572,,tyler-lacy,,,,25507,00-0038940,10941
16303,40139,3162091,17698,,4429164,18541,nick-herbig,nick-herbig,,,,25464,00-0038577,10940
16304,40147,3121423,17717,,4568007,18685,,jay-ward,,,,25277,00-0038578,10939
16305,40183,2966892,17737,,4360807,18451,,,,,,,00-0038580,10992
16306,40203,2967420,,,4360308,18540,,,,,,,00-0038581,10991
16307,40170,2962866,,,4362858,18635,darius-rush,darius-rush,,,,25456,00-0038388,10990
16308,40192,3163298,,,4429034,18634,,jaquelin-roy,,,,24741,00-0038584,10989
16309,40184,3124730,17752,,4569607,18598,cameron-mitchell,cameron-mitchell,,,,25280,00-0038585,10988
16310,40176,3131712,,,4430411,18631,,jammie-robinson,,,,24753,00-0038587,10986
16311,40199,2962415,17770,,4360949,18548,jordan-howden,jordan-howden,,,,25542,00-0038588,10985
16312,40182,2962513,17734,2569810,4360086,18690,josh-whyle,josh-whyle,,,18278,22923,00-0038589,10212
16313,40173,2868998,17789,2569762,4259592,18497,sean-clifford,sean-clifford,,,18411,20073,00-0038391,10983
16314,40194,3126839,17769,,4429511,18503,sirvocea-dennis,sirvocea-dennis,,,,23990,00-0039049,10980
16315,40186,3163341,,,4685978,,,,,,,,00-0038594,10978
16316,40187,3121173,,,4427695,18477,,kyublu-kelly,,,,25438,00-0038381,10976
16317,40205,2770168,,,4242415,18641,,daniel-scott,,,,25273,00-0038392,10975
